Order_ID,Order_Amount,Customer_ID,Employee_ID,Order_Date,Required_Date,Ship_Date,Courier_Website,Courier,Shipped,PO_No,Payment_Received
1956,2030.7,46,4,10/08/2022,10/08/2022,10/08/2022,http://www.purolator.com,Purolator,TRUE,3738,TRUE
1957,1035.45,13,9,11/08/2022,21/08/2022,16/08/2022,,Pickup,TRUE,,TRUE
1958,3429.75,73,6,11/08/2022,14/08/2022,11/08/2022,http://www.loomis.com,Loomis,TRUE,2411,TRUE
1959,989.55,16,9,11/08/2022,11/08/2022,11/08/2022,www.fedex.com,FedEx,TRUE,6968,TRUE
1960,2753.45,75,9,11/08/2022,18/08/2022,16/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1961,1043.5,9,7,12/08/2022,19/08/2022,17/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1962,2294.55,36,9,12/08/2022,23/08/2022,20/08/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1963,659.7,59,9,12/08/2022,19/08/2022,18/08/2022,http://www.usps.com,Parcel Post,TRUE,4249,TRUE
1964,1721.25,3,1,12/08/2022,24/08/2022,13/08/2022,,Pickup,TRUE,3707,TRUE
1965,989.55,72,7,13/08/2022,17/08/2022,16/08/2022,,Pickup,TRUE,3190,TRUE
1966,5409.84,70,9,14/08/2022,24/08/2022,15/08/2022,http://www.ups.com,UPS,TRUE,6117,TRUE
1967,659.7,39,3,14/08/2022,14/08/2022,14/08/2022,www.fedex.com,FedEx,TRUE,1007,TRUE
1968,334.91,44,4,14/08/2022,20/08/2022,19/08/2022,http://www.loomis.com,Loomis,TRUE,9983,TRUE
1969,968.58,48,7,14/08/2022,21/08/2022,19/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
1970,926.55,51,7,14/08/2022,20/08/2022,19/08/2022,http://www.purolator.com,Purolator,TRUE,2261,TRUE
1971,489.45,47,1,15/08/2022,17/08/2022,15/08/2022,http://www.loomis.com,Loomis,TRUE,1142,TRUE
1972,3415.95,46,6,15/08/2022,28/08/2022,19/08/2022,http://www.ups.com,UPS,TRUE,8790,TRUE
1973,1956.27,13,9,15/08/2022,16/08/2022,15/08/2022,www.fedex.com,FedEx,TRUE,8175,TRUE
1974,4837.81,56,9,16/08/2022,17/08/2022,16/08/2022,http://www.loomis.com,Loomis,TRUE,1151,TRUE
1975,2579.25,60,7,17/08/2022,18/08/2022,17/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1976,989.55,30,3,17/08/2022,18/08/2022,17/08/2022,http://www.purolator.com,Purolator,TRUE,6327,TRUE
1977,5220.96,30,6,17/08/2022,20/08/2022,18/08/2022,,Pickup,TRUE,,TRUE
1978,832.35,26,7,17/08/2022,22/08/2022,21/08/2022,http://www.purolator.com,Purolator,TRUE,5532,TRUE
1979,83.8,47,4,17/08/2022,17/08/2022,17/08/2022,http://www.ups.com,UPS,TRUE,2564,TRUE
1980,521.26,51,7,17/08/2022,27/08/2022,19/08/2022,www.fedex.com,FedEx,TRUE,4985,TRUE
1981,49.5,12,1,17/08/2022,17/08/2022,17/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
1982,989.55,73,6,17/08/2022,23/08/2022,19/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1983,23.5,67,1,17/08/2022,28/08/2022,26/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1984,563.7,58,7,17/08/2022,27/08/2022,25/08/2022,www.fedex.com,FedEx,TRUE,6786,TRUE
1985,563.7,20,3,17/08/2022,24/08/2022,23/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
1986,413.85,26,4,17/08/2022,20/08/2022,17/08/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
1987,107.6,38,9,17/08/2022,24/08/2022,19/08/2022,http://www.purolator.com,Purolator,TRUE,6431,TRUE
1988,519.65,74,6,18/08/2022,28/08/2022,25/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
1989,548.7,43,1,18/08/2022,22/08/2022,18/08/2022,http://www.loomis.com,Loomis,TRUE,3417,TRUE
1990,5879.7,69,3,18/08/2022,24/08/2022,18/08/2022,http://www.usps.com,Parcel Post,TRUE,8859,TRUE
1991,426.27,64,9,18/08/2022,26/08/2022,24/08/2022,http://www.purolator.com,Purolator,TRUE,7182,TRUE
1992,1655.4,53,4,19/08/2022,31/08/2022,26/08/2022,http://www.loomis.com,Loomis,TRUE,2719,TRUE
1993,3212.4,16,1,19/08/2022,21/08/2022,20/08/2022,http://www.ups.com,UPS,TRUE,5782,TRUE
1994,3479.7,31,4,19/08/2022,22/08/2022,21/08/2022,http://www.loomis.com,Loomis,TRUE,5823,TRUE
1995,548.7,19,3,20/08/2022,24/08/2022,23/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1996,215.6,24,7,20/08/2022,31/08/2022,20/08/2022,http://www.loomis.com,Loomis,TRUE,1463,TRUE
1997,91.6,4,3,20/08/2022,27/08/2022,24/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1998,6031,43,7,20/08/2022,30/08/2022,21/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
1999,1619.55,60,1,21/08/2022,31/08/2022,29/08/2022,http://www.usps.com,Parcel Post,TRUE,8335,TRUE
2000,3799.8,6,3,21/08/2022,24/08/2022,22/08/2022,www.fedex.com,FedEx,TRUE,9458,TRUE
2001,14.5,53,7,21/08/2022,26/08/2022,25/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2002,43.5,25,3,21/08/2022,31/08/2022,25/08/2022,http://www.loomis.com,Loomis,TRUE,1739,TRUE
2003,48.51,30,3,21/08/2022,26/08/2022,22/08/2022,www.fedex.com,FedEx,TRUE,3196,TRUE
2004,1823.44,17,4,21/08/2022,27/08/2022,21/08/2022,www.fedex.com,FedEx,TRUE,1181,TRUE
2005,161.7,33,7,21/08/2022,30/08/2022,29/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
2006,579,32,3,21/08/2022,27/08/2022,26/08/2022,http://www.purolator.com,Purolator,TRUE,1330,TRUE
2007,1079.7,68,7,21/08/2022,29/08/2022,26/08/2022,http://www.loomis.com,Loomis,TRUE,8880,TRUE
2008,208.2,33,9,22/08/2022,28/08/2022,22/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2009,5585.72,39,9,22/08/2022,24/08/2022,22/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2010,29,53,7,22/08/2022,26/08/2022,25/08/2022,http://www.usps.com,Parcel Post,TRUE,1792,TRUE
2011,4697.61,27,4,22/08/2022,02/09/2022,23/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
2012,6148.99,24,1,22/08/2022,03/09/2022,25/08/2022,http://www.purolator.com,Purolator,TRUE,3697,TRUE
2013,43.5,31,9,22/08/2022,02/09/2022,23/08/2022,http://www.usps.com,Parcel Post,TRUE,9480,TRUE
2014,989.55,66,7,22/08/2022,03/09/2022,30/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
2015,16.5,66,4,23/08/2022,01/09/2022,27/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2016,107.8,18,7,24/08/2022,27/08/2022,24/08/2022,http://www.ups.com,UPS,TRUE,7501,TRUE
2017,29,52,4,24/08/2022,06/09/2022,28/08/2022,www.fedex.com,FedEx,TRUE,7379,TRUE
2018,1932.9,43,7,24/08/2022,24/08/2022,24/08/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2019,169.5,61,1,24/08/2022,28/08/2022,25/08/2022,www.fedex.com,FedEx,TRUE,6047,TRUE
2020,126.6,27,4,25/08/2022,27/08/2022,26/08/2022,http://www.loomis.com,Loomis,TRUE,8909,TRUE
2021,6280.95,44,1,26/08/2022,28/08/2022,27/08/2022,http://www.ups.com,UPS,TRUE,6581,TRUE
2022,33,6,1,26/08/2022,28/08/2022,26/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
2023,93.6,4,4,26/08/2022,31/08/2022,27/08/2022,http://www.usps.com,Parcel Post,TRUE,8664,TRUE
2024,5368.97,25,1,26/08/2022,06/09/2022,28/08/2022,http://www.ups.com,UPS,TRUE,3299,TRUE
2025,3305.72,32,6,26/08/2022,01/09/2022,31/08/2022,www.fedex.com,FedEx,TRUE,5601,TRUE
2026,43.5,41,1,26/08/2022,29/08/2022,28/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2027,73.86,38,4,26/08/2022,06/09/2022,31/08/2022,,Pickup,TRUE,,TRUE
2028,1328.83,64,1,26/08/2022,29/08/2022,27/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2029,49.5,33,1,26/08/2022,26/08/2022,26/08/2022,http://www.purolator.com,Purolator,TRUE,6171,TRUE
2030,899.85,66,1,26/08/2022,03/09/2022,02/09/2022,www.fedex.com,FedEx,TRUE,9119,TRUE
2031,33,75,9,26/08/2022,30/08/2022,28/08/2022,www.fedex.com,FedEx,TRUE,7064,TRUE
2032,1121.4,44,7,26/08/2022,03/09/2022,27/08/2022,http://www.ups.com,UPS,TRUE,,TRUE
2033,49.5,28,1,26/08/2022,04/09/2022,01/09/2022,http://www.loomis.com,Loomis,TRUE,1556,TRUE
2034,2968.85,4,6,27/08/2022,02/09/2022,28/08/2022,www.fedex.com,FedEx,TRUE,6279,TRUE
2035,4244.55,47,1,28/08/2022,05/09/2022,03/09/2022,http://www.purolator.com,Purolator,TRUE,8804,TRUE
2036,49.5,29,7,28/08/2022,03/09/2022,30/08/2022,http://www.purolator.com,Purolator,TRUE,4948,TRUE
2037,2755.77,42,6,28/08/2022,31/08/2022,28/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
2038,5879.7,51,6,28/08/2022,02/09/2022,30/08/2022,www.fedex.com,FedEx,TRUE,6991,TRUE
2039,49.5,10,9,28/08/2022,07/09/2022,01/09/2022,,Pickup,TRUE,,TRUE
2040,334.58,65,9,28/08/2022,02/09/2022,28/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2041,49.5,72,9,29/08/2022,01/09/2022,29/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
2042,125.7,61,9,29/08/2022,31/08/2022,30/08/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2043,296.87,16,7,29/08/2022,11/09/2022,01/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2044,125.7,64,3,30/08/2022,03/09/2022,31/08/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2045,479.85,13,7,30/08/2022,30/08/2022,30/08/2022,www.fedex.com,FedEx,TRUE,,TRUE
2046,2758.4,69,9,30/08/2022,31/08/2022,30/08/2022,http://www.ups.com,UPS,TRUE,7584,TRUE
2047,588.36,31,4,31/08/2022,07/09/2022,05/09/2022,,Pickup,TRUE,3020,TRUE
2048,1073.35,26,1,31/08/2022,10/09/2022,09/09/2022,,Pickup,TRUE,7532,TRUE
2049,83.8,52,4,31/08/2022,03/09/2022,02/09/2022,,Pickup,TRUE,3021,TRUE
2050,83.8,62,1,31/08/2022,02/09/2022,01/09/2022,http://www.ups.com,UPS,TRUE,5500,TRUE
2051,112.8,70,3,31/08/2022,02/09/2022,01/09/2022,,Pickup,TRUE,9484,TRUE
2052,989.55,6,1,31/08/2022,01/09/2022,31/08/2022,www.fedex.com,FedEx,TRUE,3110,TRUE
2053,3239.42,45,6,31/08/2022,04/09/2022,31/08/2022,http://www.loomis.com,Loomis,TRUE,3293,TRUE
2054,4078.95,1,6,01/09/2022,06/09/2022,02/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2055,1457.61,74,9,01/09/2022,13/09/2022,12/09/2022,http://www.usps.com,Parcel Post,TRUE,5825,TRUE
2056,83.8,68,9,01/09/2022,05/09/2022,04/09/2022,http://www.ups.com,UPS,TRUE,8462,TRUE
2057,125.7,18,3,01/09/2022,05/09/2022,04/09/2022,www.fedex.com,FedEx,TRUE,3130,TRUE
2058,3120.7,21,1,01/09/2022,05/09/2022,04/09/2022,http://www.loomis.com,Loomis,TRUE,1060,TRUE
2059,161.7,28,3,01/09/2022,14/09/2022,02/09/2022,http://www.purolator.com,Purolator,TRUE,6865,TRUE
2060,87.8,3,1,01/09/2022,02/09/2022,01/09/2022,http://www.loomis.com,Loomis,TRUE,2825,TRUE
2061,23.8,13,6,01/09/2022,09/09/2022,03/09/2022,,Pickup,TRUE,9895,TRUE
2062,542.86,52,1,02/09/2022,08/09/2022,03/09/2022,http://www.purolator.com,Purolator,TRUE,6201,TRUE
2063,2535.54,44,4,03/09/2022,08/09/2022,04/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2064,107.8,25,4,03/09/2022,04/09/2022,03/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2065,121.71,70,7,03/09/2022,04/09/2022,03/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2066,1186.07,52,3,03/09/2022,09/09/2022,04/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2067,51.6,71,6,03/09/2022,10/09/2022,04/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2068,617.6,69,7,04/09/2022,12/09/2022,11/09/2022,http://www.ups.com,UPS,TRUE,9932,TRUE
2069,33,63,9,05/09/2022,05/09/2022,05/09/2022,,Pickup,TRUE,,TRUE
2070,107.8,24,6,06/09/2022,08/09/2022,06/09/2022,http://www.loomis.com,Loomis,TRUE,6418,TRUE
2071,161.7,28,1,06/09/2022,06/09/2022,06/09/2022,www.fedex.com,FedEx,TRUE,5933,TRUE
2072,108.92,47,1,07/09/2022,11/09/2022,09/09/2022,http://www.usps.com,Parcel Post,TRUE,2868,TRUE
2073,107.8,25,9,07/09/2022,13/09/2022,11/09/2022,www.fedex.com,FedEx,TRUE,9868,TRUE
2074,51.21,53,4,07/09/2022,08/09/2022,07/09/2022,http://www.loomis.com,Loomis,TRUE,1421,TRUE
2075,1709.72,72,9,07/09/2022,11/09/2022,10/09/2022,,Pickup,TRUE,7041,TRUE
2076,7431.84,73,9,07/09/2022,15/09/2022,13/09/2022,,Pickup,TRUE,,TRUE
2077,431.87,36,9,07/09/2022,12/09/2022,09/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2078,70.5,11,3,07/09/2022,15/09/2022,10/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2079,107.8,9,4,07/09/2022,07/09/2022,07/09/2022,http://www.loomis.com,Loomis,TRUE,2806,TRUE
2080,845.55,61,4,07/09/2022,08/09/2022,07/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2081,16.5,14,1,07/09/2022,14/09/2022,11/09/2022,http://www.usps.com,Parcel Post,TRUE,5158,TRUE
2082,508.85,65,6,08/09/2022,15/09/2022,14/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2083,832.35,31,4,08/09/2022,10/09/2022,09/09/2022,,Pickup,TRUE,3690,TRUE
2084,8.56,66,6,09/09/2022,17/09/2022,16/09/2022,http://www.loomis.com,Loomis,TRUE,1196,TRUE
2085,161.7,52,9,09/09/2022,21/09/2022,13/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2086,107.8,8,9,10/09/2022,10/09/2022,10/09/2022,http://www.usps.com,Parcel Post,TRUE,5283,TRUE
2087,53.1,40,1,11/09/2022,21/09/2022,17/09/2022,http://www.loomis.com,Loomis,TRUE,3568,TRUE
2088,29,34,6,11/09/2022,17/09/2022,12/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2089,6443.4,16,9,11/09/2022,17/09/2022,15/09/2022,,Pickup,TRUE,4266,TRUE
2090,764.85,72,6,11/09/2022,16/09/2022,11/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2091,6389.25,19,4,12/09/2022,16/09/2022,14/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2092,107.8,37,4,12/09/2022,13/09/2022,12/09/2022,http://www.usps.com,Parcel Post,TRUE,3560,TRUE
2093,13.5,22,4,12/09/2022,12/09/2022,12/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2094,23.5,43,9,12/09/2022,16/09/2022,13/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2095,8462.38,58,7,12/09/2022,13/09/2022,12/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2096,2412.92,28,7,12/09/2022,21/09/2022,19/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2097,52.5,77,1,13/09/2022,21/09/2022,14/09/2022,http://www.purolator.com,Purolator,TRUE,5100,TRUE
2098,8846.03,76,7,13/09/2022,16/09/2022,13/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2099,59.7,41,9,14/09/2022,18/09/2022,14/09/2022,,Pickup,TRUE,2517,TRUE
2100,942.62,29,3,14/09/2022,17/09/2022,16/09/2022,,Pickup,TRUE,,TRUE
2101,65.7,54,1,14/09/2022,25/09/2022,14/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2102,8846.55,4,9,14/09/2022,27/09/2022,16/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2103,9,77,3,14/09/2022,22/09/2022,15/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2104,1994.55,73,4,14/09/2022,24/09/2022,21/09/2022,www.fedex.com,FedEx,TRUE,1396,TRUE
2105,125.7,21,4,15/09/2022,16/09/2022,15/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2106,12.84,39,7,15/09/2022,24/09/2022,15/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2107,112.4,73,9,15/09/2022,25/09/2022,21/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2108,774.9,44,9,15/09/2022,19/09/2022,16/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2109,43.8,24,4,16/09/2022,18/09/2022,16/09/2022,http://www.ups.com,UPS,TRUE,7074,TRUE
2110,8159.4,67,7,16/09/2022,26/09/2022,23/09/2022,,Pickup,TRUE,5184,TRUE
2111,151.45,77,6,16/09/2022,18/09/2022,16/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2112,5545.42,3,4,16/09/2022,28/09/2022,24/09/2022,http://www.purolator.com,Purolator,TRUE,7745,TRUE
2113,27,52,6,16/09/2022,18/09/2022,16/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2114,6041.4,5,3,16/09/2022,22/09/2022,17/09/2022,http://www.loomis.com,Loomis,TRUE,2208,TRUE
2115,27,47,6,16/09/2022,28/09/2022,19/09/2022,www.fedex.com,FedEx,TRUE,8178,TRUE
2116,803.28,76,6,16/09/2022,19/09/2022,17/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2117,823.05,27,3,16/09/2022,24/09/2022,19/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2118,40.5,36,3,17/09/2022,27/09/2022,21/09/2022,www.fedex.com,FedEx,TRUE,3622,TRUE
2119,31,53,4,18/09/2022,29/09/2022,24/09/2022,,Pickup,TRUE,9002,TRUE
2120,8861.45,27,6,18/09/2022,27/09/2022,19/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2121,46.5,32,1,19/09/2022,27/09/2022,21/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2122,2553.45,59,6,19/09/2022,01/10/2022,29/09/2022,www.fedex.com,FedEx,TRUE,3678,TRUE
2123,803.5,34,6,19/09/2022,02/10/2022,21/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2124,46.5,23,6,19/09/2022,29/09/2022,28/09/2022,www.fedex.com,FedEx,TRUE,2395,TRUE
2125,5236.05,10,1,20/09/2022,29/09/2022,26/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2126,3777.33,44,1,21/09/2022,21/09/2022,21/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2127,101.7,76,3,21/09/2022,01/10/2022,21/09/2022,http://www.usps.com,Parcel Post,TRUE,8345,TRUE
2128,269.5,58,3,22/09/2022,03/10/2022,29/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2129,5617.93,74,9,22/09/2022,23/09/2022,22/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2130,575.85,28,7,22/09/2022,30/09/2022,25/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2131,42.3,76,4,22/09/2022,29/09/2022,26/09/2022,,Pickup,TRUE,7925,TRUE
2132,6125.2,18,9,22/09/2022,23/09/2022,22/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2133,3284.41,59,7,23/09/2022,26/09/2022,23/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2134,11316.6,63,4,23/09/2022,25/09/2022,24/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2135,67.8,37,1,23/09/2022,04/10/2022,29/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2136,101.7,47,1,23/09/2022,06/10/2022,05/10/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2137,67.8,77,9,24/09/2022,07/10/2022,29/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2138,101.7,32,6,25/09/2022,03/10/2022,01/10/2022,http://www.loomis.com,Loomis,TRUE,5345,TRUE
2139,1741.2,18,7,25/09/2022,29/09/2022,27/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2140,8819.55,16,1,25/09/2022,28/09/2022,25/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2141,845.55,54,4,25/09/2022,06/10/2022,02/10/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2142,46.5,1,7,25/09/2022,08/10/2022,06/10/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2143,101.7,4,6,25/09/2022,03/10/2022,29/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2144,101.7,62,3,25/09/2022,08/10/2022,02/10/2022,http://www.loomis.com,Loomis,TRUE,2828,TRUE
2145,5651.42,54,9,25/09/2022,08/10/2022,27/09/2022,http://www.loomis.com,Loomis,TRUE,6916,TRUE
2146,838.55,25,1,25/09/2022,29/09/2022,28/09/2022,http://www.usps.com,Parcel Post,TRUE,9528,TRUE
2147,49.5,28,1,25/09/2022,30/09/2022,28/09/2022,www.fedex.com,FedEx,TRUE,2051,TRUE
2148,2952.6,7,7,26/09/2022,06/10/2022,05/10/2022,,Pickup,TRUE,,TRUE
2149,15.5,9,4,26/09/2022,28/09/2022,26/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2150,101.7,43,7,26/09/2022,03/10/2022,29/09/2022,http://www.purolator.com,Purolator,TRUE,2008,TRUE
2151,2497.05,21,9,27/09/2022,05/10/2022,04/10/2022,http://www.ups.com,UPS,TRUE,5462,TRUE
2152,2994.51,18,3,27/09/2022,29/09/2022,28/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2153,43.5,14,4,27/09/2022,30/09/2022,29/09/2022,http://www.ups.com,UPS,TRUE,,TRUE
2154,33,66,9,28/09/2022,11/10/2022,01/10/2022,http://www.ups.com,UPS,TRUE,1750,TRUE
2155,669.04,75,4,28/09/2022,08/10/2022,06/10/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2156,595.7,53,9,28/09/2022,07/10/2022,29/09/2022,www.fedex.com,FedEx,TRUE,5905,TRUE
2157,2559.63,14,3,28/09/2022,04/10/2022,30/09/2022,http://www.loomis.com,Loomis,TRUE,9854,TRUE
2158,1025.55,53,3,28/09/2022,01/10/2022,30/09/2022,http://www.loomis.com,Loomis,TRUE,,TRUE
2159,1650.55,45,1,28/09/2022,11/10/2022,06/10/2022,,Pickup,TRUE,,TRUE
2160,13.5,49,3,28/09/2022,04/10/2022,29/09/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2161,431.87,27,7,28/09/2022,01/10/2022,30/09/2022,,Pickup,TRUE,,TRUE
2162,1019.7,3,7,28/09/2022,01/10/2022,30/09/2022,http://www.loomis.com,Loomis,TRUE,6949,TRUE
2163,101.7,22,9,29/09/2022,03/10/2022,01/10/2022,http://www.loomis.com,Loomis,TRUE,7320,TRUE
2164,35.7,67,6,29/09/2022,05/10/2022,29/09/2022,www.fedex.com,FedEx,TRUE,,TRUE
2165,35,51,3,29/09/2022,12/10/2022,11/10/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2166,19.96,23,1,29/09/2022,09/10/2022,08/10/2022,http://www.usps.com,Parcel Post,TRUE,3735,TRUE
2167,75.8,1,3,30/09/2022,11/10/2022,30/09/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2168,43.5,49,1,30/09/2022,13/10/2022,05/10/2022,http://www.usps.com,Parcel Post,TRUE,6936,TRUE
2169,1751.02,75,9,30/09/2022,30/09/2022,30/09/2022,http://www.ups.com,UPS,TRUE,5257,TRUE
2170,659.7,76,4,30/09/2022,12/10/2022,04/10/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2171,33.9,46,1,30/09/2022,01/10/2022,30/09/2022,,Pickup,TRUE,,TRUE
2172,29,72,9,01/10/2022,08/10/2022,06/10/2022,http://www.loomis.com,Loomis,TRUE,9697,TRUE
2173,43.5,29,7,01/10/2022,02/10/2022,01/10/2022,http://www.loomis.com,Loomis,TRUE,2661,TRUE
2174,70.5,40,6,02/10/2022,05/10/2022,02/10/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2175,66.95,2,4,02/10/2022,04/10/2022,03/10/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2176,479.85,32,1,02/10/2022,06/10/2022,02/10/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2177,1907.5,22,6,02/10/2022,09/10/2022,05/10/2022,http://www.purolator.com,Purolator,TRUE,4955,TRUE
2178,1535.25,26,3,02/10/2022,10/10/2022,02/10/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2179,5899.6,74,7,02/10/2022,09/10/2022,06/10/2022,www.fedex.com,FedEx,TRUE,3291,TRUE
2180,70.5,28,7,02/10/2022,07/10/2022,03/10/2022,www.fedex.com,FedEx,TRUE,2229,TRUE
2181,36,40,9,02/10/2022,10/10/2022,03/10/2022,www.fedex.com,FedEx,TRUE,,TRUE
2182,2375.03,65,3,02/10/2022,03/10/2022,02/10/2022,www.fedex.com,FedEx,TRUE,5830,TRUE
2183,1671.4,29,1,02/10/2022,05/10/2022,04/10/2022,http://www.usps.com,Parcel Post,TRUE,8474,TRUE
2184,101.7,34,1,02/10/2022,12/10/2022,04/10/2022,http://www.purolator.com,Purolator,TRUE,,TRUE
2185,18,20,1,03/10/2022,12/10/2022,03/10/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2186,35.7,68,3,04/10/2022,07/10/2022,05/10/2022,,Pickup,TRUE,1803,TRUE
2187,45,3,9,05/10/2022,16/10/2022,07/10/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2188,47,67,4,05/10/2022,09/10/2022,07/10/2022,http://www.usps.com,Parcel Post,TRUE,3578,TRUE
2189,502.05,4,4,05/10/2022,11/10/2022,10/10/2022,http://www.ups.com,UPS,TRUE,,TRUE
2190,104.12,75,4,05/10/2022,17/10/2022,15/10/2022,www.fedex.com,FedEx,TRUE,5964,TRUE
2191,72.82,47,1,05/10/2022,08/10/2022,05/10/2022,www.fedex.com,FedEx,TRUE,,TRUE
2192,47,17,4,05/10/2022,09/10/2022,07/10/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2193,5239.45,17,4,06/10/2022,19/10/2022,18/10/2022,http://www.ups.com,UPS,TRUE,,TRUE
2194,548.7,48,1,06/10/2022,16/10/2022,15/10/2022,www.fedex.com,FedEx,TRUE,,TRUE
2195,1058.55,15,4,07/10/2022,12/10/2022,10/10/2022,http://www.usps.com,Parcel Post,TRUE,,TRUE
2196,178.3,29,4,07/10/2022,18/10/2022,07/10/2022,http://www.ups.com,UPS,TRUE,8744,TRUE
